GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,GroupID_z0,SubhaloID_z0,M200c_z0,logM200c_z0,MstarCentral_z8,logMstarCentral_z8,SFRCentral_z8,logSFRCentral_z8,Ngal_R1,MstarTot_R1,Nhalo_R1,MhaloTot_R1,deltaGal_R1,Ngal_R2,MstarTot_R2,Nhalo_R2,MhaloTot_R2,deltaGal_R2,Ngal_R3,MstarTot_R3,Nhalo_R3,MhaloTot_R3,deltaGal_R3,Ngal_R5,MstarTot_R5,Nhalo_R5,MhaloTot_R5,deltaGal_R5,Ngal_R8,MstarTot_R8,Nhalo_R8,MhaloTot_R8,deltaGal_R8,Ngal_R10,MstarTot_R10,Nhalo_R10,MhaloTot_R10,deltaGal_R10,Ngal_R15,MstarTot_R15,Nhalo_R15,MhaloTot_R15,deltaGal_R15,Ngal_R20,MstarTot_R20,Nhalo_R20,MhaloTot_R20,deltaGal_R20
2190,10555,73997870000.0,10.869219779968262,307,411108,100631763222528.0,14.00273508226059,257119024.95608908,8.41013421249568,2.6473233699798584,0.42297101295177564,0,0.0,9,86418226480.06166,-1.0,0,0.0,18,142279611573.2348,-1.0,0,0.0,40,318163522038.79913,-1.0,0,0.0,116,946588995518.6406,-1.0,3,517720645.0268727,236,1891737700978.1067,3.659219475764318,5,803233824.113776,336,2759378928947.4204,2.9758672859855513,11,1596768351.1909072,688,5327540314457.995,1.5916764530868779,32,23434876097.49765,1609,14434594470938.29,2.180693828788441
2191,10559,108439100000.0,11.035185813903809,2104,918692,22701823492096.0,13.356060742688664,363096192.2547583,8.5600216945438,2.6352458000183105,0.4209859008441479,0,0.0,10,85347974884.64027,-1.0,0,0.0,28,252399735476.08585,-1.0,0,0.0,41,334450765313.5306,-1.0,1,242597651.9937321,68,613192784326.9149,5.361387657576882,3,819382536.8538768,121,1216383525842.6877,3.659219475764318,3,819382536.8538768,161,1510021054431.4753,1.3855203715913307,5,1185364096.78046,354,2759713750164.3135,0.1780347514031264,8,1500117120.1155152,641,4713641853680.26,-0.2048265428028897
2192,10561,93220150000.0,10.969510078430176,87,210122,78567408926720.0,13.895242430790525,189379097.38623995,8.27733204229778,2.050154685974121,0.311998413528675,0,0.0,4,25341632067.36528,-1.0,1,101327586.77718489,8,96043476470.28331,98.39668214963878,1,101327586.77718489,14,132014104837.43787,28.450868785078157,2,219468948.77695,51,370508779290.1539,11.722775315153765,5,919484775.8928688,217,1748721939485.4746,6.765365792940529,8,1274949952.3946764,345,2749854388721.2974,5.361387657576882,17,3034160510.9484067,897,7195929752661.131,3.00531815477063,28,5144762266.553765,1756,13818908232457.56,1.783107100189886
2197,10590,96391270000.0,10.984037399291992,102,229908,98802778243072.0,13.994769156719933,210498672.18878898,8.323249360680473,2.053952932357788,0.3128018790337985,0,0.0,6,38433283268.26149,-1.0,0,0.0,7,41881658341.422134,-1.0,0,0.0,22,167910024140.97714,-1.0,0,0.0,68,455892235832.57776,-1.0,3,392034958.3650079,187,1333736682628.0164,3.659219475764318,5,804278722.9474541,255,1913517120491.9758,2.9758672859855513,13,1889824858.1745331,690,5455224727208.119,2.0628903536481284,19,3084692212.3017726,1386,10507146820782.352,0.888536960843137
2199,10596,74777070000.0,10.87376880645752,2,17914,1033314370584576.0,15.014232469282954,179900394.83896217,8.255032116520617,1.6564226150512695,0.21943326037045896,0,0.0,2,19309274656.49738,-1.0,0,0.0,6,46511963427.78832,-1.0,0,0.0,14,105393711386.22812,-1.0,0,0.0,40,284018064182.277,-1.0,1,101417123.80504411,108,774915158255.8811,0.5530731585881059,1,101417123.80504411,248,1791525309658.487,-0.2048265428028897,8,1276966106.2862585,883,6792225519094.554,0.8848556022450023,37,12350183311.362587,1958,17623870677482.684,2.677677239536635
2200,10599,100493790000.0,11.0021390914917,72,187628,275153237835776.0,14.439574627690288,287581522.2387931,8.45876097820761,4.507385730743408,0.6540210665503658,0,0.0,7,40270325213.292366,-1.0,0,0.0,26,183172357013.73447,-1.0,3,547325271.0319037,55,662296196291.2894,87.35260635523447,4,830795445.430233,102,1248223963681.6667,24.44555063030753,6,1335613684.443323,201,2122095493632.2173,8.318438951528636,6,1335613684.443323,272,2587823905457.709,3.7710407431826614,13,2661038419.4511986,680,5856734117620.069,2.0628903536481284,19,4124371026.944262,1278,10609840831337.41,0.888536960843137
2201,10601,105731056000.0,11.024203300476074,1321,776522,24956794568704.0,13.397188804146593,273517616.46491784,8.436985303200048,4.062378883361816,0.6088873193191812,0,0.0,4,29922369125.144897,-1.0,0,0.0,13,100395312422.2447,-1.0,0,0.0,24,157152791404.42847,-1.0,0,0.0,64,485184502955.34454,-1.0,2,393034377.20050424,154,1188375907536.2737,2.106146317176212,2,393034377.20050424,231,1772785475375.8372,0.5903469143942206,7,1147390051.23096,468,3647275277390.605,0.649248651964377,10,2115262967.3476589,993,7451760962689.073,-0.00603317850361218
2204,10615,87364210000.0,10.941333770751951,218,346454,121661835706368.0,14.085154365070611,134995330.92690527,8.130318747845028,1.6630133390426636,0.22115680335458698,0,0.0,3,22087364746.540882,-1.0,0,0.0,16,217433286990.8153,-1.0,0,0.0,42,462362815628.4401,-1.0,1,122339146.58405241,88,835428495594.6996,5.361387657576882,3,356817195.93384784,213,1805680182687.9268,3.659219475764318,5,669280305.4850011,320,2721434446441.6235,2.9758672859855513,15,3177710522.2950826,878,7596162003790.842,2.534104254209379,23,4809278118.195068,1681,14049622484908.781,1.286123689441692
2206,10622,95875520000.0,10.981707572937012,866,655871,43967274024960.0,13.6431295401565,338723752.6971329,8.52984565222065,2.7891759872436523,0.4456315967783915,0,0.0,3,24225579309.08338,-1.0,1,139103736.59094492,7,66988817975.694954,98.39668214963878,1,139103736.59094492,13,98639085409.31535,28.450868785078157,2,428867638.81503713,52,570277823726.4419,11.722775315153765,2,428867638.81503713,112,1049213341935.251,2.106146317176212,3,747754413.1516918,196,1730775130747.1304,1.3855203715913307,9,1592691408.941571,496,4092547595324.965,1.1204625525256273,11,1880528818.0383317,938,7306055989911.645,0.09336350364602675
2209,10633,70066600000.0,10.845511436462402,99,225690,137743803875328.0,14.139072072109837,204311453.8992757,8.310292714286952,1.9072163105010986,0.2806276036659095,1,131620462.08964501,5,30501122174.79939,794.1734571971102,1,131620462.08964501,18,161569031213.35544,98.39668214963878,4,560080155.7698431,36,449904584984.9524,116.80347514031263,4,560080155.7698431,79,772407699782.1998,24.44555063030753,7,996925492.2103065,228,2011263229949.3743,9.871512110116742,7,996925492.2103065,409,3439346030420.493,4.566214200379772,15,3762977151.846354,865,7302285277908.588,2.534104254209379,23,5041155971.010367,1484,11759976732289.168,1.286123689441692
2210,10636,76483650000.0,10.88356876373291,5,33175,733527398154240.0,14.865416339917514,176282040.27987668,8.246208068370468,1.8495266437530518,0.26729534241768893,0,0.0,4,72628469075.78212,-1.0,0,0.0,30,303598443843.0745,-1.0,0,0.0,58,530006717159.0814,-1.0,15,7595452064.813802,210,3183207321050.8457,94.42081486365323,20,8682382555.91661,485,5622502264149.041,30.061463171762117,28,10417992157.566273,765,8486249316995.171,21.264856801519088,45,16454203764.555779,1474,14556638000943.77,9.602312762628138,89,49512560552.48489,2847,28891081250335.05,7.846304711317853
2211,10638,83072120000.0,10.919455528259276,1628,839279,14546756435968.0,13.162766167273997,406005003.2115595,8.608531385433805,3.0786850452423096,0.4885063041279191,0,0.0,1,26014752538.63992,-1.0,0,0.0,3,34523594509.65073,-1.0,0,0.0,4,38657669810.584274,-1.0,0,0.0,21,191073704336.04648,-1.0,0,0.0,71,517490101196.71875,-1.0,0,0.0,168,1175305445725.0017,-1.0,4,855724547.5169934,521,3862123784191.46,-0.05757219887749887,15,3156834233.861284,1176,9239058593820.955,0.4909502322445818
2212,10642,66508538000.0,10.822877883911133,510,521452,77027050782720.0,13.886643269881056,118560828.3675171,8.07394122499916,1.2036378383636475,0.08085650048693485,0,0.0,7,45682877469.35142,-1.0,0,0.0,22,254821026346.34354,-1.0,0,0.0,33,320923985907.3466,-1.0,1,122391844.53841469,66,608649847911.8806,5.361387657576882,2,270579303.3659476,168,1332774833790.6309,2.106146317176212,3,436250356.87537545,212,1685768480027.43,1.3855203715913307,3,436250356.87537545,361,2574065660247.768,-0.29317914915812415,8,2483446711.956452,823,6010805571725.105,-0.2048265428028897
2214,10655,95004480000.0,10.977744102478027,353,439883,86192754262016.0,13.93547075867522,258394252.20861173,8.412282848866985,2.0271992683410645,0.30711062171135617,1,213101535.92994934,10,131315288112.19664,794.1734571971102,1,213101535.92994934,19,190069540292.4206,98.39668214963878,1,213101535.92994934,41,368916032137.968,28.450868785078157,3,745057207.2861291,94,929806339448.6255,18.084162972730645,3,745057207.2861291,161,1421533193706.5166,3.659219475764318,4,868580332.4080936,244,2017476875142.5,2.180693828788441,11,2773913629.364045,681,5381581157111.548,1.5916764530868779,16,4053350655.152483,1293,9915268070091.697,0.5903469143942206
2215,10658,90974350000.0,10.958919525146484,7440,1325500,6952322072576.0,12.842129882989312,129645285.56643666,8.112756728666433,1.9649780988693237,0.2935786754527905,0,0.0,13,138824553415.06927,-1.0,0,0.0,22,194806156166.89435,-1.0,0,0.0,27,214815589401.05817,-1.0,0,0.0,32,233780374244.00067,-1.0,0,0.0,73,491572432340.96893,-1.0,0,0.0,115,766809902819.061,-1.0,2,280725659.9856859,361,2612019672545.4937,-0.5287860994387494,13,4658816047.650736,1032,8132393677519.031,0.29215686794530416
2216,10661,114304400000.0,11.058063507080078,928,674687,41442772779008.0,13.61744880470864,372186142.5563935,8.570760199199565,5.175593852996826,0.7140440922907857,0,0.0,6,51437678865.39107,-1.0,0,0.0,12,88607132927.59076,-1.0,0,0.0,24,216700739835.19342,-1.0,0,0.0,48,379200649272.03326,-1.0,1,899514182.852122,96,841906090859.0122,0.5530731585881059,1,899514182.852122,130,1045237302313.8029,-0.2048265428028897,5,9742491623.67216,515,4501826380791.124,0.1780347514031264,11,10737887651.590528,1171,9523583814866.922,0.09336350364602675
2218,10667,92642370000.0,10.96681022644043,327,424030,99669908652032.0,13.998564060228068,305385016.7386117,8.484847725230647,2.794219732284546,0.4464159534631423,0,0.0,4,21477407908.629696,-1.0,0,0.0,10,73948800387.83162,-1.0,0,0.0,21,164609505146.83868,-1.0,0,0.0,73,537293490571.2607,-1.0,5,1086534232.1827378,202,1844108082048.3035,6.765365792940529,6,1225895766.6714776,300,2615026392951.138,3.7710407431826614,9,2404556829.3910275,555,4694662137539.435,1.1204625525256273,16,3589024414.7683935,1162,9280432715840.43,0.5903469143942206
2219,10670,68641747000.0,10.836588859558104,2560,980254,17716310179840.0,13.248373275372805,165565080.16420883,8.218968743734003,2.1842286586761475,0.3394968875332341,0,0.0,8,40456016471.26137,-1.0,0,0.0,14,82262266006.02486,-1.0,0,0.0,23,137180411115.24034,-1.0,0,0.0,36,252774748252.7734,-1.0,0,0.0,68,448737084504.8095,-1.0,0,0.0,98,705659939435.3679,-1.0,0,0.0,275,1924877968383.8848,-1.0,4,710523177.7841023,696,5052267045336.98,-0.6024132714014448
2220,10674,92225140000.0,10.964849472045898,93,217960,235066697449472.0,14.371191105780005,212735386.19851798,8.327839736035918,1.8669933080673218,0.2713753160725322,0,0.0,10,148700250701.4932,-1.0,1,212396733.44301268,29,357495110612.86304,98.39668214963878,2,1200143542.6103706,45,592647382677.71,57.901737570156314,4,1581029852.0861597,64,833974352779.0276,24.44555063030753,4,1581029852.0861597,103,1066018939062.244,5.212292634352424,4,1581029852.0861597,135,1251874262027.625,2.180693828788441,8,2112209648.146878,452,3870160136386.1484,0.8848556022450023,18,5625053890.465211,1165,9956788181915.453,0.7891402786934982
2222,10683,83567230000.0,10.922036170959473,9611,1408386,4836120592384.0,12.68449712179046,257741611.4850068,8.411184539542143,3.856888771057129,0.586349702101935,0,0.0,5,26038590217.009735,-1.0,0,0.0,5,26038590217.009735,-1.0,0,0.0,5,26038590217.009735,-1.0,0,0.0,7,35330070914.65058,-1.0,0,0.0,48,289012923295.5676,-1.0,1,151314373.68437997,102,663159697024.8442,-0.2048265428028897,3,386840738.3671122,461,3358237512227.113,-0.29317914915812415,6,1067411061.568812,950,7047415444649.956,-0.40361990710216733
2223,10686,98468800000.0,10.993298530578612,33,116115,369590794190848.0,14.56772114522689,588817217.8131871,8.769980500874158,5.191986083984375,0.7154171587866809,0,0.0,1,8228638547.340395,-1.0,1,122777214.65601835,12,125265115300.6383,98.39668214963878,1,122777214.65601835,32,308116722289.9535,28.450868785078157,2,223575649.62848222,92,781761994351.6708,11.722775315153765,5,4538370975.2593975,219,2298031716104.5913,6.765365792940529,7,4746531325.238167,314,3078922073917.4727,4.566214200379772,10,5074910488.741866,746,6289362135734.535,1.3560695028062528,18,10001818827.651209,1624,12971328091341.588,0.7891402786934982
2225,10692,107036530000.0,11.029532432556152,2653,991637,7268410589184.0,12.861439452425255,334210481.55955803,8.52402006618004,3.917654037475586,0.5931369230219719,0,0.0,4,62149426984.26608,-1.0,0,0.0,15,143430947571.1218,-1.0,0,0.0,19,170607765867.60663,-1.0,0,0.0,36,293990354605.5404,-1.0,0,0.0,59,437013636411.09863,-1.0,0,0.0,96,655443570432.2491,-1.0,0,0.0,272,1832795093632.8853,-1.0,19,11104569717.601562,858,7357819886960.074,0.888536960843137
2226,10693,99976310000.0,10.999897003173828,40,130741,235068089958400.0,14.371193678484511,284347300.43339455,8.453849109456673,3.0849716663360596,0.48939193429667227,0,0.0,8,88501955014.89136,-1.0,0,0.0,22,223890857197.45212,-1.0,1,179729349.90021414,32,326261679296.26544,28.450868785078157,1,179729349.90021414,70,624087360058.6981,5.361387657576882,1,179729349.90021414,149,1079562333681.1141,0.5530731585881059,2,286785594.7736375,299,2402758625604.6387,0.5903469143942206,8,2163954220.48561,730,5996316420819.02,0.8848556022450023,12,2775716949.7877154,1436,11164107394976.924,0.19276018579566534
2229,10708,100956720000.0,11.004135131835938,2600,985236,15371288444928.0,13.186710272253814,556689861.1290884,8.745613311668377,5.064342498779297,0.7046088159946218,0,0.0,6,50437302145.24135,-1.0,0,0.0,13,107302538036.49062,-1.0,0,0.0,22,151337416150.20602,-1.0,0,0.0,33,252636654480.1083,-1.0,0,0.0,45,326692129935.98456,-1.0,0,0.0,72,511356898076.7025,-1.0,1,136001252.79720813,257,1789076037645.5518,-0.7643930497193747,2,236317521.4225647,578,3881307863136.782,-0.8012066357007224
2231,10714,76856975000.0,10.885683059692385,50,150265,338210588721152.0,14.529187200397084,165677034.10169175,8.219262311351365,1.9560362100601196,0.29159886126546913,0,0.0,8,38356047562.522316,-1.0,0,0.0,31,236933344465.3199,-1.0,0,0.0,56,491139205166.60864,-1.0,1,168760146.27588862,107,912442107379.419,5.361387657576882,2,323593541.6938212,204,1691742417143.2703,2.106146317176212,3,431258411.5066358,349,2845976478385.83,1.3855203715913307,14,3759259443.8390036,932,7814207131272.411,2.298497303928754,19,4676711842.624495,1577,12817417089790.229,0.888536960843137
2232,10719,116131010000.0,11.064948081970217,3,22753,899670222045184.0,14.95408334611498,168950329.10988116,8.227759042103612,4.428313255310059,0.6463363960765175,0,0.0,2,13563206300.01184,-1.0,0,0.0,2,13563206300.01184,-1.0,0,0.0,10,53105610228.93637,-1.0,0,0.0,12,59639576053.70386,-1.0,0,0.0,105,770409391812.9513,-1.0,0,0.0,259,1884400206644.1333,-1.0,18,4751354232.947402,954,8641012840067.565,3.2409251050512546,32,6953251530.513375,2061,17349833605746.64,2.180693828788441
2233,10720,94816200000.0,10.976882934570312,240,363632,70644460945408.0,13.849078115580904,262545938.11275896,8.419205303640554,3.501267671585083,0.5443493353082308,0,0.0,3,14296863233.582052,-1.0,0,0.0,11,71550832452.55443,-1.0,0,0.0,16,101688491240.48254,-1.0,0,0.0,22,153315594573.27014,-1.0,3,529854998.6348449,144,1208524668607.3818,3.659219475764318,3,529854998.6348449,263,2075512001771.0142,1.3855203715913307,8,1241652695.6243398,593,4502974406153.114,0.8848556022450023,9,1353066846.8471117,981,7084653350123.98,-0.10542986065325088
2234,10723,94415940000.0,10.975045204162598,30,109280,389327343321088.0,14.590314906252068,228481089.5109585,8.358850261032131,3.7059524059295654,0.5690170100989319,0,0.0,6,42762197961.06673,-1.0,0,0.0,15,95702625716.51039,-1.0,0,0.0,33,240018169701.11697,-1.0,1,211633788.6004804,92,686968671191.5023,5.361387657576882,2,360050489.71630883,162,1218028693669.7295,2.106146317176212,2,360050489.71630883,280,2031281200664.599,0.5903469143942206,18,2953706676.008992,916,7602865435238.043,3.2409251050512546,47,10625073134.377798,1968,17397142032720.625,3.6716440610330228
2235,10724,83348726000.0,10.920899391174316,365,446262,96600407932928.0,13.984978960397331,305878229.9957974,8.4855485684226,2.59936785697937,0.4150347891076491,0,0.0,2,16773643661.185919,-1.0,0,0.0,9,58705827805.860085,-1.0,1,110510600.59384185,20,161321624202.78738,28.450868785078157,2,211294922.7434117,59,457268088378.4894,11.722775315153765,4,534329354.67724043,164,1353039419383.5408,5.212292634352424,5,644888941.1336945,240,1802911521200.9414,2.9758672859855513,6,886103907.6929849,440,3215781689033.3477,0.4136417016837517,18,2425944479.0861225,1052,7836558308165.302,0.7891402786934982
2237,10732,68520780000.0,10.835822105407717,46,142408,176415714574336.0,14.246537268148105,136107404.87277067,8.133881753475944,1.4492660760879517,0.16144768828725864,0,0.0,3,48091216164.06887,-1.0,0,0.0,23,221203901104.63562,-1.0,1,312144268.3668027,45,486558246373.2151,28.450868785078157,4,940913602.3094141,102,1346653129917.5608,24.44555063030753,7,1629956747.4335527,233,2515713572458.1416,9.871512110116742,11,2712424644.3254175,354,3808638050927.855,7.746908029168214,17,3727339036.2699685,742,6799584848007.211,3.00531815477063,23,5897458257.4885435,1326,11590405484286.963,1.286123689441692
2239,10743,95359205000.0,10.979362487792969,52,153871,275655178584064.0,14.440366155746386,367027434.90290636,8.564698528507192,3.2419400215148926,0.5109389164293722,2,765612241.6759404,7,170919549678.11603,1589.3469143942204,2,765612241.6759404,27,384624831869.00604,197.79336429927756,5,1331219427.0918002,67,882106073088.5151,146.2543439253908,6,1575943695.2036533,159,1696104601197.162,37.16832594546129,7,1702345519.9807804,302,2787371722864.195,9.871512110116742,9,2050481212.5676425,440,3852067994031.363,6.156561114773993,19,4303040925.23629,966,8424508906427.921,3.47653205533188,25,5625574717.560471,1583,12880409121126.19,1.4849170537409697
2240,10745,105159460000.0,11.021848678588867,4155,1136768,8781599604736.0,12.94357363165041,293620545.57655287,8.467786441292867,2.897820472717285,0.46222131983154136,0,0.0,2,15613192525.767351,-1.0,0,0.0,3,29248913850.691383,-1.0,0,0.0,7,53861466021.1112,-1.0,0,0.0,20,143760596936.80566,-1.0,0,0.0,55,383818750980.50793,-1.0,1,192087453.2755406,103,720460637677.9725,-0.2048265428028897,4,7522185478.807112,443,3840680268615.407,-0.05757219887749887,18,10854938009.202234,1253,10681582649205.691,0.7891402786934982
2242,10750,67651530000.0,10.830277442932127,180,313643,142675005145088.0,14.154347896882348,99427202.02849543,7.997505218146673,1.5453609228134155,0.1893108663561585,0,0.0,3,13221467503.904417,-1.0,0,0.0,8,35833261394.55705,-1.0,0,0.0,8,35833261394.55705,-1.0,0,0.0,18,107883606551.4939,-1.0,2,1151810032.0034616,235,1912723761024.396,2.106146317176212,4,1535150920.9034858,432,3524499087601.8774,2.180693828788441,14,3260948494.78945,786,6502528929247.567,2.298497303928754,19,7521566954.956386,1318,10779877444759.451,0.888536960843137
2246,10764,106243260000.0,11.026301383972168,308,411683,100990426546176.0,14.004280206503156,196544823.0610578,8.293461609104337,1.9401696920394897,0.2880635019494698,1,421273221.53704405,8,240055865415.40195,794.1734571971102,1,421273221.53704405,20,338740504294.8187,98.39668214963878,2,654365443.9228983,31,457004956837.2806,57.901737570156314,4,1369965910.8147707,68,904129110749.647,24.44555063030753,6,1781837765.049329,142,1563122984465.1536,8.318438951528636,8,2321664899.4644446,222,2302266820134.544,5.361387657576882,12,3943698668.2546644,573,5193195267433.894,1.8272834033675034,14,4522680781.467108,1140,9195329652120.85,0.39155355009494297
2247,10766,73484230000.0,10.86619472503662,3243,1056807,8124430811136.0,12.90979294451347,199974094.66518778,8.30097373930075,1.3173952102661133,0.12004561656270725,0,0.0,1,3637971561.6385565,-1.0,0,0.0,3,14032031279.38173,-1.0,0,0.0,6,28954968098.380554,-1.0,0,0.0,20,160218978530.0154,-1.0,0,0.0,72,515183903648.67957,-1.0,1,355614870.0387491,142,1053347743680.2823,-0.2048265428028897,1,355614870.0387491,288,1939222065262.785,-0.7643930497193747,7,1205491223.2309098,675,4766564667312.878,-0.3042232249525285
2250,10779,71182850000.0,10.852375984191896,7872,1343919,6210549972992.0,12.79313006066928,141731072.64067945,8.151465073938452,1.4086939096450806,0.14912482344748196,0,0.0,6,56239699486.754166,-1.0,0,0.0,8,65205963111.254616,-1.0,0,0.0,12,89277613469.20071,-1.0,0,0.0,17,117275826709.96806,-1.0,0,0.0,31,190546377010.6721,-1.0,0,0.0,70,400129343807.2924,-1.0,0,0.0,266,1684891452761.5022,-1.0,3,492710887.4354772,914,6241902284893.903,-0.7018099535510837
2251,10783,110412030000.0,11.04301643371582,435,484938,70737238949888.0,13.849648104217357,315182904.18243915,8.498562652914645,2.742659330368042,0.43833018570593085,0,0.0,2,8921597976.757778,-1.0,0,0.0,3,12735721545.477057,-1.0,0,0.0,7,51538696595.62078,-1.0,0,0.0,31,203358379346.90833,-1.0,1,166473442.76392603,119,853447799120.1832,0.5530731585881059,9,3445250962.9953423,211,2089455456931.858,6.156561114773993,14,4101753678.114533,540,4553558943605.647,2.298497303928754,26,6492185063.499561,1194,10004566588961.76,1.5843137358906083
2253,10788,103665720000.0,11.01563549041748,161,295363,170170278477824.0,14.230883709566198,463979517.2661499,8.666498808713,2.971926212310791,0.473184130199241,0,0.0,3,36477622888.698524,-1.0,0,0.0,6,55031576514.208885,-1.0,0,0.0,11,87953424221.4409,-1.0,0,0.0,35,244466642125.15195,-1.0,2,2908479430.0300093,174,1698366307978.2253,2.106146317176212,7,4130163787.3656282,361,3329529717964.941,4.566214200379772,18,6917411312.163934,942,8442114379145.871,3.2409251050512546,32,13062340517.56383,1883,16456321390867.6,2.180693828788441
2254,10790,108393110000.0,11.035001754760742,19,81618,467371865145344.0,14.669662565180955,408575777.98181415,8.611272616333014,2.780461311340332,0.4442730235116982,0,0.0,3,24997190208.536423,-1.0,1,145402427.62086242,11,182541342551.7075,98.39668214963878,1,145402427.62086242,24,253063507635.47302,28.450868785078157,5,1270193766.097527,99,1098985854752.9714,30.80693828788441,10,3032564882.05815,254,2426513130901.6963,14.530731585881059,11,3138706625.6319804,402,3451371761129.638,7.746908029168214,16,4098483015.9417887,848,6996825209824.007,2.7697112044900045,23,5094742180.8087225,1374,10988459563647.744,1.286123689441692
2255,10791,103257340000.0,11.013920783996582,1203,748767,37577016999936.0,13.574922301259804,300221469.6173616,8.47744174654464,3.890336275100708,0.5900987625719847,0,0.0,6,48967045221.77362,-1.0,0,0.0,12,85192608831.55319,-1.0,0,0.0,23,164920878702.46725,-1.0,3,650362612.8979268,55,530819775020.26306,18.084162972730645,4,839960833.6853215,98,827219941058.5514,5.212292634352424,4,839960833.6853215,138,1052933286821.5923,2.180693828788441,8,1752216482.751131,361,2710312949166.3135,0.8848556022450023,19,4434857062.680868,875,7066924376828.426,0.888536960843137
2256,10792,92555280000.0,10.966401100158691,3756,1103814,11476305707008.0,13.059802108508984,158587708.77448443,8.20026952460661,1.950924038887024,0.2904629126472169,0,0.0,7,52466417506.34156,-1.0,0,0.0,19,150827500789.89124,-1.0,0,0.0,33,245247801294.50134,-1.0,0,0.0,55,409551230343.10535,-1.0,2,564691151.1598592,117,953308560431.5137,2.106146317176212,2,564691151.1598592,168,1338259330674.3328,0.5903469143942206,4,3447434992.799197,416,3207377616479.963,-0.05757219887749887,12,4742554286.376615,939,7306231577680.777,0.19276018579566534
2257,10795,89892560000.0,10.953723907470703,1719,856053,21550073905152.0,13.333448763895577,513488592.3363376,8.710530799753332,4.797248363494873,0.6810827238535127,0,0.0,1,7649646383.983251,-1.0,0,0.0,10,101527525263.26627,-1.0,1,109597013.56869867,22,240399280207.186,28.450868785078157,1,109597013.56869867,32,313897739082.86523,5.361387657576882,1,109597013.56869867,74,698029974726.8251,0.5530731585881059,2,277557699.0180252,129,1090790261631.3469,0.5903469143942206,5,686420662.2906551,518,4088846905580.971,0.1780347514031264,9,1254759218.5646658,1148,8793792916516.272,-0.10542986065325088
2260,10806,92087590000.0,10.964200973510742,0,1,1535789976518656.0,15.186331828797393,722057059.3060453,8.858571518293477,4.932430744171143,0.6931490359263108,0,0.0,0,0.0,-1.0,2,368538311.23911524,30,322974988641.30817,197.79336429927756,3,493312521.2687392,52,575359790839.7323,87.35260635523447,3,493312521.2687392,105,986080507164.6185,18.084162972730645,5,842542662.2398982,333,2902498600192.22,6.765365792940529,11,2895929115.9187155,528,4892865878565.32,7.746908029168214,32,7180488560.594021,1482,13542406940252.545,6.539422408980009,77,30234033316.93477,3062,29385007390818.977,6.653544525522187
2261,10808,89557640000.0,10.952102661132812,72,187628,275153237835776.0,14.439574627690288,204716566.84559426,8.311152989699586,2.641233444213867,0.4219711853659837,0,0.0,9,135038586969.67406,-1.0,2,342608704.18630946,37,491254206098.9877,197.79336429927756,4,1021753900.3712257,71,1019984301798.8792,116.80347514031263,5,1305224074.769555,134,1602159591640.804,30.80693828788441,6,1418478639.8365219,196,2090775011729.3052,8.318438951528636,6,1418478639.8365219,258,2470762766776.689,3.7710407431826614,14,2854486450.5925364,694,5991547602686.086,2.298497303928754,19,4207235982.337461,1282,10522548995575.514,0.888536960843137
2262,10811,74694470000.0,10.87328815460205,258,377068,114313599647744.0,14.058097900567022,77621440.1917117,7.889981696398208,1.1123802661895752,0.0466435195028714,0,0.0,8,71094645083.32014,-1.0,2,309520754.39672184,19,241769602121.34805,197.79336429927756,4,642669880.18251,55,620123807143.9819,116.80347514031263,4,642669880.18251,124,1167853045048.2473,24.44555063030753,4,642669880.18251,268,2197820772885.7122,5.212292634352424,4,642669880.18251,374,2804122015653.4727,2.180693828788441,6,1689452627.920668,710,5298719583736.402,0.4136417016837517,9,2292584372.6948085,1219,8805069861675.672,-0.10542986065325088
2266,10830,77823435000.0,10.89111042022705,5901,1250171,6180921409536.0,12.791053221569202,211158778.34135783,8.32460914072643,1.4770992994308472,0.1697036111537019,0,0.0,5,56155837449.768425,-1.0,1,164838362.58745912,8,121089151546.53064,98.39668214963878,1,164838362.58745912,12,137754836800.8115,28.450868785078157,1,164838362.58745912,21,183729365674.80246,5.361387657576882,1,164838362.58745912,67,483338986442.33344,0.5530731585881059,2,359693977.6749395,130,997353027290.6744,0.5903469143942206,9,1611004511.7704716,517,4241906589758.864,1.1204625525256273,17,2645869623.3164186,1182,9366878010783.531,0.6897435965438594
2268,10837,83940350000.0,10.92397117614746,1,11771,1307340129173504.0,15.116388592175756,302409926.43434036,8.48059604253322,3.6188712120056152,0.5586931194529835,0,0.0,3,31735039070.569767,-1.0,0,0.0,11,89822479245.72392,-1.0,0,0.0,20,192488824763.33884,-1.0,0,0.0,38,305933520695.0136,-1.0,0,0.0,98,662319526485.4717,-1.0,6,1222733160.7398784,251,2066585101717.3713,3.7710407431826614,16,4013285388.9671235,1110,9164336134998.871,2.7697112044900045,35,8793853454.02345,2185,18226683314901.812,2.4788838752373574
