GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,SubhaloID_z0,GroupID_z0,M200c_z0,logM200c_z0,TrackingStatus
5753,22069,67103474000.0,10.82674503326416,1172651,4647,8017187700736.0,12.904022051545454,success
5758,22082,69321670000.0,10.840868949890137,410080,305,106751428919296.0,14.0283736969768,success
5761,22087,65402552000.0,10.815594673156738,1018491,2885,15217003069440.0,13.182329128218777,success
5769,22108,69731300000.0,10.843427658081055,1198000,5026,7382407053312.0,12.868197987775575,success
5773,22118,67024364000.0,10.82623291015625,1830693,34543,1586006327296.0,12.200304915581999,success
5775,22122,63432155000.0,10.8023099899292,1614070,17973,2705891786752.0,12.432310424428568,success
5776,22123,66438795000.0,10.82242202758789,770811,1296,29842133221376.0,13.474829864818012,success
5777,22124,63852413000.0,10.805177688598633,638111,811,55779629465600.0,13.746475624996727,success
5804,22214,70946570000.0,10.850931167602539,199604,80,193627108147200.0,14.286966159246084,success
5816,22258,70993670000.0,10.85122013092041,509099,485,69490628886528.0,13.841926242039401,success
5817,22259,64364204000.0,10.80864429473877,735846,1149,31815402258432.0,13.50263741861461,success
5820,22266,71500310000.0,10.854308128356934,1227210,5502,7066528251904.0,12.849206099602057,success
5827,22285,67167683000.0,10.827160835266113,528431,525,57845856862208.0,13.762272258597758,success
5829,22288,68418920000.0,10.835176467895508,292471,158,176244922515456.0,14.2461166141441,success
5831,22293,65808876000.0,10.81828498840332,1554021,14971,3610728726528.0,12.557594861177455,success
5833,22297,63882654000.0,10.80538272857666,548050,570,52305344856064.0,13.718546069802118,success
5837,22306,63535743000.0,10.803018569946289,728140,1119,26606265434112.0,13.424983919452533,success
5844,22321,70438710000.0,10.847811698913574,94753,24,367364893835264.0,14.565097651855222,success
5851,22347,71155120000.0,10.852206230163574,645903,835,38440708079616.0,13.584791378794575,success
5870,22404,72311900000.0,10.859210014343262,609278,726,55012763893760.0,13.740463464867142,success
5873,22414,66448937000.0,10.822487831115723,871729,1809,23206601687040.0,13.36561154818439,success
5876,22423,70117930000.0,10.845829010009766,656224,867,48917316108288.0,13.689462621067932,success
5877,22424,65562485000.0,10.816655158996582,325147,193,98666782130176.0,13.994170964567003,success
5878,22425,63987460000.0,10.806095123291016,265612,133,198890708008960.0,14.29861449375943,success
5889,22469,70600160000.0,10.84880542755127,286408,152,163909508005888.0,14.214604146704874,success
5891,22473,69404090000.0,10.841384887695312,1385849,8961,3539427393536.0,12.548933007804836,success
5892,22474,63293817000.0,10.801361083984375,1547625,14686,2803294273536.0,12.447668689863281,success
5896,22481,64541815000.0,10.80984115600586,1244571,5802,7408929210368.0,12.869755445275942,success
5903,22500,65632230000.0,10.817117691040039,763609,1264,29245994696704.0,13.466066396906157,success
5904,22501,70311730000.0,10.847027778625488,501950,470,47733666742272.0,13.678824796712158,success
5910,22518,66692500000.0,10.824077606201172,1402355,9437,3950656094208.0,12.596669225862582,success
5920,22553,64901333000.0,10.812253952026367,433713,343,105406022025216.0,14.02286542356733,success
5923,22560,68520747000.0,10.835822105407715,867006,1782,26502519324672.0,13.423287159853702,success
5925,22563,67794590000.0,10.831194877624512,552192,579,68386394472448.0,13.834969707081505,success
5928,22570,66336432000.0,10.821752548217773,1054233,3219,12990215618560.0,13.113616359785395,success
5943,22619,64746740000.0,10.81121826171875,1533035,14051,3017085550592.0,12.479587624932451,success
5954,22653,67413864000.0,10.828749656677246,1044172,3120,14093296599040.0,13.149012591925068,success
5962,22678,64974540000.0,10.812743186950684,120494,35,381228075188224.0,14.581184876358591,success
5982,22752,66020950000.0,10.819682121276855,1524275,13688,3166744084480.0,12.500612967953863,success
5991,22780,70944630000.0,10.850919723510742,318336,185,136576881393664.0,14.135377191784158,success
6000,22814,64543105000.0,10.809849739074707,160830,56,296168328265728.0,14.47153861395946,success
6007,22835,73678120000.0,10.867339134216309,51673,9,641211639529472.0,14.807001397240343,success
6027,22899,66308140000.0,10.821566581726074,70168,15,497315974479872.0,14.696632409598273,success
6032,22910,73088885000.0,10.863851547241211,619135,754,54715698118656.0,13.738111944765201,success
6039,22940,63483482000.0,10.802660942077637,939854,2255,21215601229824.0,13.326655343766792,success
6048,22970,63098196000.0,10.800017356872559,620727,759,47164260614144.0,13.673613030469552,success
6054,22988,64947270000.0,10.81256103515625,1005515,2769,16875923701760.0,13.227267553212599,success
6059,23000,67940008000.0,10.832125663757324,386738,271,98774273753088.0,13.99464384517519,success
6061,23006,63414424000.0,10.8021879196167,1059576,3272,11987388989440.0,13.078724598364591,success
6073,23060,73808690000.0,10.868107795715332,417717,317,108471882088448.0,14.035317175636992,success
6077,23070,64071600000.0,10.806665420532227,1301364,6914,6254892154880.0,12.79621982610869,success
6081,23083,64094106000.0,10.806818008422852,398522,288,106871897718784.0,14.028863521203663,success
6082,23085,68389482000.0,10.834989547729492,945065,2292,18884778262528.0,13.276111889882323,success
6092,23113,66922420000.0,10.82557201385498,97407,25,219906721185792.0,14.342238503254803,success
6108,23158,67409547000.0,10.82872200012207,786275,1366,30455067836416.0,13.483659571197425,success
6117,23188,66464756000.0,10.822591781616211,572825,629,56552216068096.0,13.752449627957999,success
6120,23193,63848014000.0,10.805147171020508,58230,11,547336941993984.0,14.738254761430827,success
6121,23195,69934020000.0,10.844688415527344,1460182,11255,4219977072640.0,12.625310091423053,success
6127,23218,64216736000.0,10.807648658752441,868149,1788,23117688733696.0,13.363944411912074,success
6142,23265,69993080000.0,10.84505558013916,290316,156,170201618317312.0,14.23096368514303,success
6156,23316,70044066000.0,10.84537124633789,1118546,3931,9935448440832.0,12.997187473960535,success
6162,23337,68692537000.0,10.836909294128418,790443,1386,24027248721920.0,13.380704044074992,success
6166,23345,65439437000.0,10.815839767456055,907192,2030,23906933014528.0,13.37852386468535,success
6170,23350,64589180000.0,10.810159683227539,388338,273,80389464915968.0,13.90519913794437,success
6171,23351,63701790000.0,10.80415153503418,175562,64,279798244966400.0,14.446844986053598,success
6175,23364,69068180000.0,10.839278221130371,418149,318,58181103386624.0,13.764781953249615,success
6176,23366,65638890000.0,10.817161560058594,1695586,23006,2354262835200.0,12.37185494682726,success
6184,23383,66305670000.0,10.821550369262695,1498028,12627,2796285329408.0,12.446581484192755,success
6201,23435,67090610000.0,10.826662063598633,112935,31,390177377746944.0,14.591262085651834,success
6210,23460,64243626000.0,10.807829856872559,183493,69,269337868894208.0,14.43029741949233,success
6211,23462,69010130000.0,10.838912963867188,972623,2500,16207883272192.0,13.209726300275248,success
6213,23466,63098397000.0,10.800018310546875,762176,1258,28357582389248.0,13.452669202541903,success
6223,23498,67344070000.0,10.828299522399902,434184,344,93962635313152.0,13.972955188670811,success
6226,23507,65476047000.0,10.816082954406738,1868667,38690,1190194446336.0,12.075617919436374,success
6250,23578,70402020000.0,10.847585678100586,236464,107,187167024349184.0,14.272229335830058,success
6253,23587,73861890000.0,10.868420600891113,106832,29,212362409803776.0,14.327077644897338,success
6255,23590,63281690000.0,10.801278114318848,653933,860,36740299489280.0,13.5651426921443,success
6267,23631,68720970000.0,10.837089538574219,586511,664,60311356833792.0,13.780399098970046,success
6274,23648,63851454000.0,10.805171012878418,1065194,3329,13179396554752.0,13.11989552566459,success
6293,23708,64599780000.0,10.81023120880127,164450,58,279208861368320.0,14.445929197555325,success
6298,23723,67648057000.0,10.830255508422852,168103,60,290497797029888.0,14.463142843296431,success
6303,23735,69809185000.0,10.843913078308105,217958,93,235066697449472.0,14.371191105780005,success
6308,23750,64181260000.0,10.807408332824707,550405,575,73962927161344.0,13.869014090492321,success
6317,23775,64261976000.0,10.807953834533691,747722,1199,32238108409856.0,13.508369551394148,success
6326,23803,65793490000.0,10.818182945251465,1284897,6568,4589534838784.0,12.661768670899695,success
6356,23890,64103035000.0,10.806879043579102,323749,191,156477503307776.0,14.194451908070404,success
6399,24029,67677790000.0,10.830446243286133,352912,226,114129838800896.0,14.057399203860903,success
6446,24186,63375008000.0,10.801918029785156,1262168,6122,6380006146048.0,12.804821097090041,success
6449,24196,66057150000.0,10.81991958618164,751726,1215,30693943934976.0,13.487052695507407,success
6450,24197,66387070000.0,10.822083473205566,203921,83,128114512363520.0,14.107598327889981,success
6451,24198,72568850000.0,10.860750198364258,700626,1019,40530692014080.0,13.607784018874451,success
6468,24246,67430390000.0,10.828855514526367,606900,719,52121881804800.0,13.71702008706141,success
6469,24247,65232978000.0,10.814467430114746,152070,51,316146536415232.0,14.499888428205248,success
6479,24272,66700874000.0,10.824131965637207,365350,242,109316430364672.0,14.038685441734156,success
6483,24284,67977966000.0,10.832367897033691,799057,1426,29193161146368.0,13.465281124590335,success
6484,24285,65822642000.0,10.818375587463379,1385729,8958,5161873309696.0,12.712807341243275,success
6512,24372,67578847000.0,10.829811096191406,822474,1541,27561291677696.0,13.440299567203313,success
6514,24377,65659486000.0,10.81729793548584,210120,87,78567408926720.0,13.895242430790523,success
6520,24392,66704654000.0,10.824156761169434,37509,6,459285179924480.0,14.662082431960792,success
6553,24489,64601460000.0,10.810242652893066,1297648,6837,6577439899648.0,12.818056888476406,success
6555,24491,67112845000.0,10.82680606842041,742490,1176,36476414853120.0,13.562012146377295,success
6556,24492,70888900000.0,10.850578308105469,1147626,4299,11875484958720.0,13.074651353926004,success
6567,24536,67599143000.0,10.829941749572754,132753,41,357260815499264.0,14.552985385232217,success
6576,24571,64064184000.0,10.806615829467773,434177,344,93962635313152.0,13.972955188670811,success
6597,24632,63690854000.0,10.8040771484375,1180855,4768,9208350113792.0,12.96418182339294,success
6609,24671,65011253000.0,10.81298828125,2007078,57840,767809093632.0,11.88525325142662,success
6621,24708,69129180000.0,10.839661598205566,405461,298,100322039037952.0,14.001396350579261,success
6623,24713,64977960000.0,10.812766075134277,1385498,8951,4726648209408.0,12.674553280238548,success
6638,24766,64174555000.0,10.80736255645752,323749,191,156477503307776.0,14.194451908070404,success
6639,24767,63136616000.0,10.800281524658203,72713,16,379204239622144.0,14.578873184241477,success
6640,24768,65425863000.0,10.815749168395996,627737,781,52605162094592.0,13.721028363149872,success
6643,24773,67352550000.0,10.828353881835938,303685,170,86061992640512.0,13.934811397321255,success
6644,24774,66275324000.0,10.821352005004883,100240,26,278377265102848.0,14.444633763828051,success
6649,24789,64274200000.0,10.808036804199219,1593596,16890,2735872147456.0,12.437095798109574,success
6656,24807,65582420000.0,10.816787719726562,987583,2619,14509629505536.0,13.16165632313687,success
6662,24824,66547710000.0,10.82313346862793,1331288,7573,6139519959040.0,12.788134415556451,success
6678,24866,63151927000.0,10.800386428833008,570624,624,47573284945920.0,13.677363140585985,success
6679,24867,64351322000.0,10.808557510375977,635176,802,48450024505344.0,13.685294001046907,success
6693,24899,63383884000.0,10.801979064941406,298404,164,162742719741952.0,14.211501569611249,success
6716,24958,63661920000.0,10.803879737854004,660883,882,45428653424640.0,13.657329863847082,success
6718,24962,65004155000.0,10.812941551208496,442942,359,39266109358080.0,13.594017871781636,success
6726,24982,63812060000.0,10.804903030395508,530644,530,71088553852928.0,13.851799679510533,success
6734,24999,63597048000.0,10.803437232971191,146890,48,324151516594176.0,14.510748057859148,success
6738,25012,63243790000.0,10.801017761230469,168106,60,290497797029888.0,14.463142843296431,success
6746,25035,66034580000.0,10.819771766662598,930636,2189,19022431125504.0,13.27926602032587,success
6783,25154,63997977000.0,10.806166648864746,1080433,3492,13315706191872.0,13.124364203978137,success
6788,25164,65240605000.0,10.814517974853516,1046501,3143,10488250368000.0,13.020703045972553,success
6801,25202,64182436000.0,10.807415962219238,1270246,6279,8126128979968.0,12.909883711276613,success
6805,25209,66394800000.0,10.822134017944336,1369658,8530,5164893208576.0,12.713061346299854,success
6806,25210,67257524000.0,10.827740669250488,1417720,9891,4183130112000.0,12.621501373078079,success
6808,25218,66499342000.0,10.8228178024292,748767,1203,37577016999936.0,13.574922301259804,success
6830,25274,69077390000.0,10.839336395263672,962116,2419,20165412519936.0,13.304607110712563,success
6861,25361,63217630000.0,10.800838470458984,42649,7,581220677189632.0,14.764341056124303,success
6873,25391,68523033000.0,10.835836410522461,214510,90,239398222299136.0,14.379120921139139,success
6875,25394,63833846000.0,10.80505084991455,1092498,3627,8875224858624.0,12.948179364952205,success
6881,25406,63512310000.0,10.802858352661133,1286419,6601,6961686380544.0,12.842714454704224,success
6899,25455,64316330000.0,10.808320999145508,809848,1477,27883904958464.0,13.445353593785995,success
6904,25471,64675810000.0,10.810742378234863,134865,42,198878729076736.0,14.298588335972127,success
6909,25482,67690906000.0,10.830530166625977,1129769,4068,11765202026496.0,13.070599389075925,success
6911,25486,64784896000.0,10.811473846435547,1305892,7009,3957548122112.0,12.59742620440379,success
6968,25658,65830630000.0,10.818428039550781,436294,347,51592959098880.0,13.712590437418966,success
6998,25751,65749443000.0,10.817892074584961,2125314,79986,505636618240.0,11.70383851805064,success
7010,25781,63680340000.0,10.80400562286377,2046907,64617,827921399808.0,11.917989108222109,success
7013,25787,65895244000.0,10.818854331970215,192574,75,134628685905920.0,14.129137606717837,success
